step,hour,global_hour,day_index,hour_of_day,time_label,expected_passing_total,expected_station_arrivals_ab,expected_station_arrivals_bc,expected_passing_ab,expected_passing_ba,arrivals_total,arrivals_total_station_ab,arrivals_total_station_bc,arrivals_ab,arrivals_ba,starts_total,starts_ab,starts_ba,completions_total,completions_ab,completions_ba,queue_length,queue_wait_mean_minutes,queue_wait_target_minutes,queue_wait_excess_minutes,queue_wait_target_breached,active_plugs,effective_num_plugs,unused_mobile_chargers,unused_mobile_stations_estimate,utilization,started_wait_mean_minutes,completed_wait_mean_minutes,started_service_mean_minutes,disruption_active,disruption_type,disruption_type_code,disruption_target,disruption_target_code,disruption_day_index,disruption_remaining_minutes,rl_action_mcs,num_active_mobile_stations,num_active_mobile_stations_station_ab,num_active_mobile_stations_station_bc,queue_length_station_ab,queue_length_station_bc,queue_wait_mean_minutes_station_ab,queue_wait_mean_minutes_station_bc,local_deficit_without_mcs_station_ab,local_deficit_without_mcs_station_bc,local_deficit_bias_ab_minus_bc,mobile_service_capacity_station_ab,mobile_service_capacity_station_bc,spatial_deficit_coverage,unused_mobile_stations_estimate_station_ab,unused_mobile_stations_estimate_station_bc,expected_passing_od_ab,expected_passing_od_ba,expected_passing_od_bc,expected_passing_od_cb,expected_passing_od_ac,expected_passing_od_ca,reward,expected_demand_share_ab,expected_demand_share_bc,allocation_share_ab,allocation_share_bc,allocation_demand_gap_ab,allocation_demand_gap_bc,allocation_vs_demand_alignment,allocation_bias_ab_minus_bc,expected_demand_bias_ab_minus_bc,alignment_on_station_ab_disruption,alignment_on_station_bc_disruption,disruption_target_is_station_ab,disruption_target_is_station_bc,disruption_target_is_all_stations,disruption_target_is_od_ab,disruption_target_is_od_ba,disruption_target_is_od_bc,disruption_target_is_od_cb,disruption_target_is_od_ac,disruption_target_is_od_ca,disruption_target_is_eastbound,disruption_target_is_westbound,disruption_target_is_all_ods,step_in_day,day_progress,queue_length_rolling_1h,utilization_rolling_1h,arrivals_total_rolling_1h,starts_total_rolling_1h,completions_total_rolling_1h,queue_wait_mean_minutes_rolling_1h,started_service_mean_minutes_rolling_1h,started_wait_mean_minutes_rolling_1h,effective_num_plugs_rolling_1h
435,36.25,36.25,1,12.25,12:15,83.00360834244621,3.4065971421324397,1.1586013167021019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,294.0,107.80075073242188,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,107.80075073242188,107.80075073242188,30.0,1,demand_surge,3,od_ab,4,1,345.0,0.0,0.0,0.0,0.0,266.0,28.0,161.3157958984375,54.28571319580078,269.4065856933594,31.158599853515625,238.24798583984375,0.0,0.0,0.0,0.0,0.0,51.06984328264978,5.391032733303226,5.458107605877767,10.130117038614552,5.4998292765930525,5.454678405407835,-235.16,0.7462100876556671,0.2537899123443329,0.0,0.0,0.7462100876556671,0.2537899123443329,0.0,0.0,2.247995825430338,,,0,0,0,1,0,0,0,0,0,0,0,0,147,0.5104166666666666,300.25,1.0,3.9166666666666665,3.8333333333333335,3.8333333333333335,99.62918472290039,30.0,99.62918472290039,24.0
436,36.333333333333336,36.333333333333336,1,12.333333333333336,12:20,82.94492187666643,3.402975486997554,1.1589952162190993,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,294.0,109.95832824707031,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,109.95832824707031,109.95832824707031,30.0,1,demand_surge,3,od_ab,4,1,340.0,0.0,0.0,0.0,0.0,264.0,30.0,164.5833282470703,55.33333206176758,268.4029846191406,29.158994674682617,239.24398803710938,0.0,0.0,0.0,0.0,0.0,50.985823100690844,5.410560448052031,5.454857045028406,10.14188521683348,5.490780949305168,5.461015116756489,-236.82,0.745944178159257,0.25405582184074305,0.0,0.0,0.745944178159257,0.25405582184074305,0.0,0.0,2.2439802707784544,,,0,0,0,1,0,0,0,0,0,0,0,0,148,0.513888888888889,300.1666666666667,1.0,3.8333333333333335,3.9166666666666665,3.9166666666666665,100.78253809611003,30.0,100.78253809611003,24.0
437,36.416666666666664,36.416666666666664,1,12.416666666666664,12:24,82.90237839933059,3.4001451276747,1.159485684288481,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,296.0,112.24299621582031,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,112.24299621582031,112.24299621582031,30.0,1,demand_surge,3,od_ab,4,1,335.0,0.0,0.0,0.0,0.0,267.0,29.0,165.69288635253906,58.7931022644043,270.400146484375,29.15948486328125,241.24066162109375,0.0,0.0,0.0,0.0,0.0,50.91728812721935,5.4275246102449755,5.449550340384147,10.155999790058011,5.483400259854391,5.468615271569698,-239.49,0.7457062354157449,0.25429376458425507,0.0,0.0,0.7457062354157449,0.25429376458425507,0.0,0.0,2.240659443386219,,,0,0,0,1,0,0,0,0,0,0,0,0,149,0.517361111111111,300.1666666666667,1.0,3.9166666666666665,3.9166666666666665,3.9166666666666665,101.94612820943196,30.0,101.94612820943196,24.0
438,36.5,36.5,1,12.5,12:30,82.8739696318535,3.398010596042542,1.1600577337094,0.0,0.0,6.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,300.0,112.2763671875,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,112.2763671875,112.2763671875,30.0,1,demand_surge,3,od_ab,4,1,330.0,0.0,0.0,0.0,0.0,271.0,29.0,168.17343139648438,56.379310607910156,272.39801025390625,30.160057067871094,242.23794555664062,0.0,0.0,0.0,0.0,0.0,50.86256505302597,5.441938778400682,5.441938778400682,10.172513010605194,5.477507005710488,5.477507005710488,-244.12,0.7454935622317597,0.2545064377682404,0.0,0.0,0.7454935622317597,0.2545064377682404,0.0,0.0,2.237952862333142,,,0,0,0,1,0,0,0,0,0,0,0,0,150,0.5208333333333334,300.4166666666667,1.0,3.9166666666666665,3.6666666666666665,3.6666666666666665,103.22917620340984,30.0,103.22917620340984,24.0
439,36.583333333333336,36.583333333333336,1,12.583333333333336,12:35,82.85880982062744,3.3965218601057034,1.1607126800288063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,294.0,114.80545043945312,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,114.80545043945312,114.80545043945312,30.0,1,demand_surge,3,od_ab,4,1,325.0,0.0,0.0,0.0,0.0,267.0,27.0,171.64793395996094,57.96296310424805,272.3965148925781,28.16071319580078,244.23580932617188,0.0,0.0,0.0,0.0,0.0,50.82064056776712,5.453911871399,5.4318685130338045,10.19160792473419,5.472992061144151,5.48778888254918,-241.09000000000003,0.7453032821096482,0.2546967178903518,0.0,0.0,0.7453032821096482,0.2546967178903518,0.0,0.0,2.235809180076897,,,0,0,0,1,0,0,0,0,0,0,0,0,151,0.5243055555555557,299.5833333333333,1.0,2.9166666666666665,3.75,3.75,105.12555758158366,30.0,105.12555758158366,24.0
440,36.666666666666664,36.666666666666664,1,12.666666666666664,12:39,82.85713831737311,3.3956742972201535,1.1614683102353678,0.0,0.0,8.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,300.0,114.52906036376953,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,114.52906036376953,114.52906036376953,30.0,1,demand_surge,3,od_ab,4,1,320.0,0.0,0.0,0.0,0.0,274.0,26.0,172.13504028320312,56.92307662963867,275.3956604003906,27.161468505859375,248.23419189453125,0.0,0.0,0.0,0.0,0.0,50.791159430599365,5.463649172154005,5.419281178015682,10.21360038865068,5.469817169449162,5.499630978504212,-246.99,0.7451323317520947,0.25486766824790524,0.0,0.0,0.7451323317520947,0.25486766824790524,0.0,0.0,2.2342059869847857,,,0,0,0,1,0,0,0,0,0,0,0,0,152,0.5277777777777777,299.1666666666667,1.0,3.1666666666666665,3.5833333333333335,3.5833333333333335,106.84022649129231,30.0,106.84022649129231,24.0
441,36.75,36.75,1,12.75,12:45,82.87030709633522,3.395508076208925,1.162358814089513,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,300.0,114.39421081542969,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,114.39421081542969,114.39421081542969,30.0,1,demand_surge,3,od_ab,4,1,315.0,0.0,0.0,0.0,0.0,278.0,22.0,173.5611572265625,55.227272033691406,280.3955078125,25.1623592376709,255.233154296875,0.0,0.0,0.0,0.0,0.0,50.77441452179964,5.471451455674933,5.404212600070113,10.238939520687877,5.468013871578422,5.513275126524241,-248.33000000000004,0.7449774550100113,0.2550225449899886,0.0,0.0,0.7449774550100113,0.2550225449899886,0.0,0.0,2.233149262119412,,,0,0,0,1,0,0,0,0,0,0,0,0,153,0.53125,298.9166666666667,1.0,3.5,3.75,3.75,108.34885660807292,30.0,108.34885660807292,24.0
442,36.833333333333336,36.833333333333336,1,12.833333333333336,12:50,82.90075300325998,3.396106937012013,1.1634344781672858,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,299.0,116.11872863769531,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,116.11872863769531,116.11872863769531,30.0,1,demand_surge,3,od_ab,4,1,310.0,0.0,0.0,0.0,0.0,277.0,22.0,176.10108947753906,56.1363639831543,281.3961181640625,22.163434982299805,259.2326965332031,0.0,0.0,0.0,0.0,0.0,50.77132860976243,5.477712307300365,5.386789592714917,10.268206618080107,5.4676815425897995,5.5290343328123654,-249.03000000000003,0.7448351989316156,0.25516480106838446,0.0,0.0,0.7448351989316156,0.25516480106838446,0.0,0.0,2.232672458844727,,,0,0,0,1,0,0,0,0,0,0,0,0,154,0.5347222222222223,298.4166666666667,1.0,3.3333333333333335,3.8333333333333335,3.8333333333333335,109.90955670674641,30.0,109.90955670674641,24.0
443,36.916666666666664,36.916666666666664,1,12.916666666666664,12:54,82.95195460145217,3.397596358215007,1.1647611448648632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,297.0,120.23421478271484,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,120.23421478271484,120.23421478271484,30.0,1,demand_surge,3,od_ab,4,1,305.0,0.0,0.0,0.0,0.0,276.0,21.0,180.70652770996094,59.761905670166016,278.3975830078125,21.16476058959961,257.2328186035156,0.0,0.0,0.0,0.0,0.0,50.78342755850394,5.482913739513757,5.367224859391508,10.302112559532663,5.468984506300424,5.547291378209895,-250.46,0.7447019125356621,0.25529808746433796,0.0,0.0,0.7447019125356621,0.25529808746433796,0.0,0.0,2.232835213350144,,,0,0,0,1,0,0,0,0,0,0,0,0,155,0.5381944444444443,297.9166666666667,1.0,3.25,3.75,3.75,111.55029424031575,30.0,111.55029424031575,24.0
444,37.0,37.0,1,13.0,13:00,83.02837356825363,3.400141105442215,1.1664194408117345,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,298.0,123.40467834472656,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,123.40467834472656,123.40467834472656,30.0,1,demand_surge,3,od_ab,4,1,300.0,0.0,0.0,0.0,0.0,278.0,20.0,183.30935668945312,63.5,280.400146484375,20.166419982910156,260.2337341308594,0.0,0.0,0.0,0.0,0.0,50.81280471290833,5.4876202531932945,5.3458100843050325,10.341493706696946,5.472148199851667,5.568496611298356,-253.16,0.7445737488866595,0.25542625111334044,0.0,0.0,0.7445737488866595,0.25542625111334044,0.0,0.0,2.2337216646304805,,,0,0,0,1,0,0,0,0,0,0,0,0,156,0.5416666666666666,297.5,1.0,3.25,3.6666666666666665,3.6666666666666665,113.15605163574219,30.0,113.15605163574219,24.0
445,37.083333333333336,37.083333333333336,1,13.083333333333336,13:05,83.13538070549195,3.403942157447219,1.1685037813548393,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,293.0,125.27439880371094,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,125.27439880371094,125.27439880371094,30.0,1,demand_surge,3,od_ab,4,1,295.0,0.0,0.0,0.0,0.0,276.0,17.0,186.43115234375,64.11764526367188,280.4039306640625,19.168502807617188,261.23541259765625,0.0,0.0,0.0,0.0,0.0,50.8620762381064,5.492471520044889,5.3229073379336,10.387306309447151,5.477454364103766,5.593164935856158,-250.89000000000001,0.7444466709953104,0.25555332900468963,0.0,0.0,0.7444466709953104,0.25555332900468963,0.0,0.0,2.2354383760923797,,,0,0,0,1,0,0,0,0,0,0,0,0,157,0.545138888888889,297.0,1.0,3.25,3.75,3.75,114.8132832845052,30.0,114.8132832845052,24.0
446,37.166666666666664,37.166666666666664,1,13.166666666666664,13:09,83.27916676401435,3.4092330120433556,1.1711211599774343,0.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,293.0,124.52674102783203,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,124.52674102783203,124.52674102783203,30.0,1,demand_surge,3,od_ab,4,1,290.0,0.0,0.0,0.0,0.0,277.0,16.0,187.49098205566406,61.5625,281.40924072265625,17.17112159729004,264.2381286621094,0.0,0.0,0.0,0.0,0.0,50.93432726094174,5.498173886159913,5.298938970112543,10.44061941215418,5.485235243486033,5.621871991159943,-251.74000781249998,0.7443164620039083,0.25568353799609156,0.0,0.0,0.7443164620039083,0.25568353799609156,0.0,0.0,2.2381118520659213,,,0,0,0,1,0,0,0,0,0,0,0,0,158,0.548611111111111,296.5,1.0,3.3333333333333335,3.8333333333333335,3.8333333333333335,116.29716046651204,30.0,116.29716046651204,24.0
447,37.25,37.25,1,13.25,13:15,83.46663844890033,3.416275381015709,1.1743897336738094,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,296.0,125.78589630126953,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,125.78589630126953,125.78589630126953,30.0,1,demand_surge,3,od_ab,4,1,285.0,0.0,0.0,0.0,0.0,279.0,17.0,188.9247283935547,62.64706039428711,282.4162902832031,16.174388885498047,266.2419128417969,0.0,0.0,0.0,0.0,0.0,51.033048770070394,5.505490911257618,5.274376205465035,10.502606251464806,5.495866790622965,5.6552495200195105,-255.25,0.7441787400444615,0.25582125995553856,0.0,0.0,0.7441787400444615,0.25582125995553856,0.0,0.0,2.2418856473418995,,,0,0,0,1,0,0,0,0,0,0,0,0,159,0.5520833333333334,296.6666666666667,1.0,3.6666666666666665,3.5,3.5,117.79592259724934,30.0,117.79592259724934,24.0
448,37.333333333333336,37.333333333333336,1,13.333333333333336,13:20,83.70530017087249,3.4253542920183637,1.1784372173796231,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,295.0,124.20008850097656,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,124.20008850097656,124.20008850097656,30.0,1,demand_surge,3,od_ab,4,1,280.0,0.0,0.0,0.0,0.0,282.0,13.0,191.86170959472656,56.53845977783203,283.42535400390625,16.178436279296875,267.2469177246094,0.0,0.0,0.0,0.0,0.0,51.16206538025311,5.515233163687672,5.2497266924243435,10.574534130812067,5.509760887104181,5.693979916591113,-256.68000781250004,0.7440289780773063,0.25597102192269366,0.0,0.0,0.7440289780773063,0.25597102192269366,0.0,0.0,2.2469170746387404,,,0,0,0,1,0,0,0,0,0,0,0,0,160,0.5555555555555557,296.75,1.0,3.6666666666666665,3.5833333333333335,3.5833333333333335,118.98273595174153,30.0,118.98273595174153,24.0
449,37.416666666666664,37.416666666666664,1,13.416666666666664,13:24,84.00312234187675,3.4367726262808276,1.1833991025223933,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,298.0,123.76518249511719,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,123.76518249511719,123.76518249511719,30.0,1,demand_surge,3,od_ab,4,1,275.0,0.0,0.0,0.0,0.0,285.0,13.0,193.6842041015625,53.846153259277344,287.436767578125,13.183399200439453,274.25335693359375,0.0,0.0,0.0,0.0,0.0,51.32545425752162,5.528247487544667,5.225521287049111,10.657752753318364,5.527356612348481,5.738789944094504,-260.5,0.7438625289305136,0.25613747106948626,0.0,0.0,0.7438625289305136,0.25613747106948626,0.0,0.0,2.2533735237584342,,,0,0,0,1,0,0,0,0,0,0,0,0,161,0.5590277777777777,296.9166666666667,1.0,3.6666666666666665,3.5,3.5,119.94291814168294,30.0,119.94291814168294,24.0
450,37.5,37.5,1,13.5,13:30,84.36839727802494,3.4508451337162445,1.1894167165751282,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,295.0,121.71929931640625,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,121.71929931640625,121.71929931640625,30.0,1,demand_surge,3,od_ab,4,1,270.0,0.0,0.0,0.0,0.0,285.0,10.0,196.4385986328125,47.0,288.4508361816406,12.189416885375977,276.26141357421875,0.0,0.0,0.0,0.0,0.0,51.52745573462167,5.545405945576252,5.202300375363465,10.753680993177799,5.549110617574641,5.790443611711122,-259.81000000000006,0.7436746556661578,0.2563253443338423,0.0,0.0,0.7436746556661578,0.2563253443338423,0.0,0.0,2.2614284171411163,,,0,0,0,1,0,0,0,0,0,0,0,0,162,0.5625,296.5,1.0,3.3333333333333335,3.75,3.75,120.72982915242513,30.0,120.72982915242513,24.0
451,37.583333333333336,37.583333333333336,1,13.583333333333336,13:35,84.80958406810964,3.46789198160433,1.1966351421416999,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,297.0,121.24561309814453,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,121.24561309814453,121.24561309814453,30.0,1,demand_surge,3,od_ab,4,1,265.0,0.0,0.0,0.0,0.0,285.0,12.0,199.15789794921875,43.33333206176758,288.4678955078125,11.196635246276855,277.2712707519531,0.0,0.0,0.0,0.0,0.0,51.772376417324246,5.567594620686879,5.180600052397824,10.863792086292753,5.575486691096456,5.849734200311482,-262.76000000000005,0.7434605672995432,0.25653943270045676,0.0,0.0,0.7434605672995432,0.25653943270045676,0.0,0.0,2.2712568394626302,,,0,0,0,1,0,0,0,0,0,0,0,0,163,0.5659722222222223,296.75,1.0,3.6666666666666665,3.4166666666666665,3.4166666666666665,121.26650937398274,30.0,121.26650937398274,24.0
452,37.666666666666664,37.666666666666664,1,13.666666666666664,13:39,85.3351440852272,3.4882319091291922,1.2052010155583033,0.0,0.0,7.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,302.0,119.559814453125,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,119.559814453125,119.559814453125,30.0,1,demand_surge,3,od_ab,4,1,260.0,0.0,0.0,0.0,0.0,287.0,15.0,200.4529571533203,38.66666793823242,290.48822021484375,14.2052001953125,276.28302001953125,0.0,0.0,0.0,0.0,0.0,52.064485885742414,5.595702430925643,5.160938482076548,10.989597224211714,5.606944633849182,5.9174754284216915,-266.92,0.7432154597929936,0.25678454020700625,0.0,0.0,0.7432154597929936,0.25678454020700625,0.0,0.0,2.283030893570889,,,0,0,0,1,0,0,0,0,0,0,0,0,164,0.5694444444444443,296.9166666666667,1.0,3.5833333333333335,3.4166666666666665,3.4166666666666665,121.68573888142903,30.0,121.68573888142903,24.0
453,37.75,37.75,1,13.75,13:45,85.95336915450655,3.5121750772414866,1.2152602262563734,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,297.0,117.96052551269531,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,117.96052551269531,117.96052551269531,30.0,1,demand_surge,3,od_ab,4,1,255.0,0.0,0.0,0.0,0.0,285.0,12.0,203.42105102539062,32.5,289.5121765136719,14.215259552001953,275.2969055175781,0.0,0.0,0.0,0.0,0.0,52.407908421415144,5.6306100794834535,5.143802759494738,11.132627541674527,5.643928599229323,5.99449175320936,-264.53000000000003,0.7429345621383344,0.25706543786166564,0.0,0.0,0.7429345621383344,0.25706543786166564,0.0,0.0,2.296914850985113,,,0,0,0,1,0,0,0,0,0,0,0,0,165,0.5729166666666666,296.6666666666667,1.0,3.25,3.5,3.5,121.98293177286784,30.0,121.98293177286784,24.0
454,37.833333333333336,37.833333333333336,1,13.833333333333336,13:50,86.67220473062525,3.5400157209759744,1.2269555392084148,0.0,0.0,8.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,303.0,114.8941421508789,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,114.8941421508789,114.8941421508789,30.0,1,demand_surge,3,od_ab,4,1,250.0,0.0,0.0,0.0,0.0,292.0,11.0,203.42465209960938,26.363636016845703,293.5400085449219,12.22695541381836,281.31304931640625,0.0,0.0,0.0,0.0,0.0,52.8065115281282,5.673179224348838,5.129636586138793,11.294414497837156,5.686855087644575,6.081607806527699,-270.58000000000004,0.7426131872334897,0.25738681276651026,0.0,0.0,0.7426131872334897,0.25738681276651026,0.0,0.0,2.3130601817675593,,,0,0,0,1,0,0,0,0,0,0,0,0,166,0.576388888888889,297.0,1.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,121.88088289896648,30.0,121.88088289896648,24.0
455,37.916666666666664,37.916666666666664,1,13.916666666666664,13:54,87.49907077120726,3.5720247287221625,1.2404241636942368,0.0,0.0,8.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,304.0,107.76870727539062,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,107.76870727539062,107.76870727539062,30.0,1,demand_surge,3,od_ab,4,1,245.0,0.0,0.0,0.0,0.0,294.0,10.0,203.53741455078125,12.0,298.572021484375,13.240424156188965,285.33160400390625,0.0,0.0,0.0,0.0,0.0,53.26379334673632,5.7242419140945735,5.118829049701467,11.476468665167143,5.736100821956218,6.179636973551538,-271.12,0.7422467871505224,0.2577532128494776,0.0,0.0,0.7422467871505224,0.2577532128494776,0.0,0.0,2.3316005650279257,,,0,0,0,1,0,0,0,0,0,0,0,0,167,0.579861111111111,297.5833333333333,1.0,4.333333333333333,3.75,3.75,120.84209060668945,30.0,120.84209060668945,24.0
456,38.0,38.0,1,14.0,14:00,88.44068330059136,3.6084422891120465,1.2557952924204785,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,304.0,109.27365112304688,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,109.27365112304688,109.27365112304688,30.0,1,demand_surge,3,od_ab,4,1,240.0,0.0,0.0,0.0,0.0,296.0,8.0,204.79730224609375,13.75,299.6084289550781,9.2557954788208,290.3526306152344,0.0,0.0,0.0,0.0,0.0,53.782771373548705,5.784590299176282,5.111704774038738,11.680256958839555,5.791990763305245,6.289369131682837,-272.96000000000004,0.7418310122868571,0.25816898771314295,0.0,0.0,0.7418310122868571,0.25816898771314295,0.0,0.0,2.352646996691568,,,0,0,0,1,0,0,0,0,0,0,0,0,168,0.5833333333333334,298.0833333333333,1.0,4.416666666666667,3.9166666666666665,3.9166666666666665,119.66450500488281,30.0,119.66450500488281,24.0
457,38.083333333333336,38.083333333333336,1,14.083333333333336,14:05,89.50287992541497,3.6494707601455967,1.273187635752227,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,305.0,110.9740982055664,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,110.9740982055664,110.9740982055664,30.0,1,demand_surge,3,od_ab,4,1,235.0,0.0,0.0,0.0,0.0,296.0,9.0,208.6148681640625,13.333333015441895,298.64947509765625,9.273187637329102,289.37628173828125,0.0,0.0,0.0,0.0,0.0,54.365875158183776,5.854966594567883,5.108515672429375,11.907178364079199,5.854786555496713,6.411557580658029,-275.94,0.7413617737901118,0.2586382262098883,0.0,0.0,0.7413617737901118,0.2586382262098883,0.0,0.0,2.3762831243933698,,,0,0,0,1,0,0,0,0,0,0,0,0,169,0.5868055555555557,299.0833333333333,1.0,4.583333333333333,3.5833333333333335,3.5833333333333335,118.47281328837077,30.0,118.47281328837077,24.0
458,38.166666666666664,38.166666666666664,1,14.166666666666664,14:09,90.69045277064926,3.695267925855748,1.292706976529962,0.0,0.0,5.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,306.0,111.77533721923828,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,111.77533721923828,111.77533721923828,30.0,1,demand_surge,3,od_ab,4,1,230.0,0.0,0.0,0.0,0.0,296.0,10.0,210.05067443847656,13.5,300.6952819824219,10.292707443237305,290.402587890625,0.0,0.0,0.0,0.0,0.0,55.014845859310725,5.936053241924007,5.109434499683181,12.15853825017363,5.924675707925769,6.5469052116319535,-277.12,0.7408353085514384,0.2591646914485617,0.0,0.0,0.7408353085514384,0.2591646914485617,0.0,0.0,2.4025609493257862,,,0,0,0,1,0,0,0,0,0,0,0,0,170,0.5902777777777777,300.1666666666667,1.0,4.583333333333333,3.5,3.5,117.41019630432129,30.0,117.41019630432129,24.0
459,38.25,38.25,1,14.25,14:15,92.00699243388375,3.7459408121574462,1.3144437717061606,0.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,305.0,112.55786895751953,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,112.55786895751953,112.55786895751953,30.0,1,demand_surge,3,od_ab,4,1,225.0,0.0,0.0,0.0,0.0,297.0,8.0,210.74073791503906,14.375,301.7459411621094,9.314443588256836,292.4314880371094,0.0,0.0,0.0,0.0,0.0,55.73064565474215,6.028463199941731,5.114550356918931,12.435521398650668,6.001761839741461,6.696049983888821,-277.31000000000006,0.7402482459737117,0.2597517540262882,0.0,0.0,0.7402482459737117,0.2597517540262882,0.0,0.0,2.4314970404512857,,,0,0,0,1,0,0,0,0,0,0,0,0,171,0.59375,300.9166666666667,1.0,4.5,3.75,3.75,116.30786069234212,30.0,116.30786069234212,24.0
460,38.333333333333336,38.333333333333336,1,14.333333333333336,14:20,93.45474658971298,3.8015402345403717,1.3384708278938433,0.0,0.0,5.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,305.0,112.31060791015625,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,112.31060791015625,112.31060791015625,30.0,1,demand_surge,3,od_ab,4,1,220.0,0.0,0.0,0.0,0.0,297.0,8.0,212.1212158203125,12.5,301.8015441894531,9.338470458984375,292.46307373046875,0.0,0.0,0.0,0.0,0.0,56.51338001690345,6.132730282073184,5.123866258100765,12.7391639200299,6.086056309512678,6.859549803093023,-278.1,0.7395976756400271,0.26040232435997285,0.0,0.0,0.7395976756400271,0.26040232435997285,0.0,0.0,2.4630694066465284,,,0,0,0,1,0,0,0,0,0,0,0,0,172,0.5972222222222223,301.75,1.0,4.666666666666667,3.8333333333333335,3.8333333333333335,115.3170706431071,30.0,115.3170706431071,24.0
